Date,Close,High,Low,Open,Volume
2012-01-03,33.73817825317383,33.87027559945433,33.412330741535484,33.43875289835998,9704200
2012-01-04,34.21372985839844,34.337025405397874,33.57084676661491,33.63249286038455,9889900
2012-01-05,34.78615951538086,34.856614109218604,34.08163037430311,34.19611740955948,14327100
2012-01-06,35.147239685058594,35.35860015988044,34.74213574773256,34.830200652556215,14401600
2012-01-09,35.0063362121582,35.44666748526711,34.865430339141795,34.99753106485887,12145200
2012-01-10,34.900665283203125,35.147249775066996,34.486752720893,34.76856452858363,14070900
2012-01-11,34.081642150878906,34.81259033748779,33.861476508249794,34.68929811512926,16257600
2012-01-12,34.10805130004883,34.2225383424641,33.82623962599596,34.01117790719437,10073400
2012-01-13,33.81744384765625,33.98476852563921,33.48279113222925,33.879089958463716,9877700
2012-01-17,33.88788986206055,34.328221076525146,33.826243760792345,34.07282816586515,9142800
2012-01-18,34.36344909667969,34.433900345543954,33.817439320004276,33.91430936726006,9594500
2012-01-19,34.73332214355469,34.75974429869226,34.34583191595981,34.35463706136549,7731000
2012-01-20,34.61884307861328,34.733326781475355,34.43390140579622,34.71571312885179,7879900
2012-01-23,34.56599807739258,34.78616367024221,34.31060518341652,34.68048512632328,7124600
2012-01-24,34.56599807739258,34.58361172795579,33.96714739608474,34.372251280657586,9407000
2012-01-25,34.83900833129883,34.944686886469526,34.31060883652393,34.45151469657176,10054000
2012-01-26,34.654056549072266,35.00632277613805,34.39866706188228,34.86541695720368,7162600
2012-01-27,34.56599807739258,34.78616367024221,34.32821883397973,34.58361172795579,9588400
2012-01-30,34.33702850341797,34.44270705092064,33.79982390113369,34.116862903102145,8683200
2012-01-31,34.25777053833008,34.61884200728748,34.046410072848865,34.41629004757583,14020100
2012-02-01,34.636451721191406,34.93587369409943,34.48673737527715,34.56599712088817,8901000
2012-02-02,34.266571044921875,34.5659963707925,33.95834057393454,34.5395775759822,9076800
2012-02-03,35.22649383544922,35.22649383544922,34.662870471595674,34.72451656705089,11605300
2012-02-06,35.631595611572266,35.746082650449445,35.191264464540104,35.22649176257309,11536500
2012-02-07,36.08954620361328,36.239260564567616,35.40263057895146,35.86938059473854,20107300
2012-02-08,36.34494400024414,36.90856749719002,36.098359560195576,36.43300891184404,21690200
2012-02-09,36.57390594482422,36.67077933984288,35.710857253823775,35.88699039390677,13581000
2012-02-10,36.503456115722656,36.503456115722656,35.95744638387035,36.054316423173866,10116300
2012-02-13,36.802879333496094,36.91736301682738,36.62674619676929,36.65316499146726,9065800
2012-02-14,36.63555908203125,36.65317273537127,36.336133694172595,36.547494174792,8210300
2012-02-15,36.327327728271484,36.76765897346265,36.22164917007463,36.52987969792413,7891200
2012-02-16,36.58271789550781,36.75004254664499,36.17761398677956,36.309711334689794,7464500
2012-02-17,36.76765060424805,36.86452399365309,36.59151747437162,36.73242330638076,7758700
2012-02-21,36.609134674072266,36.899754870475,36.538683430964554,36.81168661726492,5675100
2012-02-22,36.34494400024414,36.73243431452917,36.23926543443204,36.591528440292706,6176200
2012-02-23,36.529884338378906,36.69720902340121,36.18642646101347,36.35375114603577,6271000
2012-02-24,36.380165100097656,36.61794435219168,36.309710495272554,36.49464879374775,6150600
2012-02-27,36.67078399658203,36.94379056635217,36.371358628255656,36.723624953155145,9132300
2012-02-28,36.92617416381836,36.961401465576635,36.59152151603558,36.767654665366535,6895200
2012-02-29,36.97901153564453,37.313660791561624,36.85571599142973,36.873329640603274,14858700
2012-03-01,37.33127975463867,37.463380462514024,37.10230900171003,37.10230900171003,7995900
2012-03-02,37.30485534667969,37.45456632426063,37.023043681089625,37.21678710152026,5070500
2012-03-05,37.604286193847656,37.665932294798935,37.08469522907219,37.29605232963071,9288800
2012-03-06,36.98781967163086,37.26963136227693,36.75004042774942,37.199180119345584,10434500
2012-03-07,36.76765060424805,37.04946226826632,36.72361816164395,36.98781617672857,7793500
2012-03-08,37.00543212890625,37.26963016043475,36.94378603353161,36.979013333591475,6163800
2012-03-09,37.19918441772461,37.48980128752035,37.014242744806516,37.093502501925485,6896400
2012-03-12,37.2872428894043,37.736379195962265,37.119918257443516,37.45456752136508,6834500
2012-03-13,38.7579460144043,38.81959546558196,37.36650133918638,37.47217987363659,15051900
2012-03-14,38.29121017456055,38.484957025280266,37.78042760374665,38.38808359992041,10991300
2012-03-15,38.28239822387695,38.30881702265827,38.01819679822111,38.30881702265827,6123600
2012-03-16,38.03580856323242,38.326428773249056,38.027003417229125,38.23836051591348,8952100
2012-03-19,38.255977630615234,38.37927320204673,37.824454888717845,37.93013344762688,6382500
2012-03-20,38.079837799072266,38.14148388883683,37.80683128764351,37.868477377408084,6853900
2012-03-21,38.106258392333984,38.6346544322689,38.106258392333984,38.23835572258767,9582000
2012-03-22,38.12388229370117,38.22075571094737,37.877294497221484,37.938943965937156,8560200
