Date,Close,High,Low,Open,Volume
2012-01-03,39.921226501464844,40.39147008918663,39.71497920344357,39.84697734829382,6955400
2012-01-04,39.94606018066406,40.061989364942036,39.25048191616286,39.763883943179614,4847600
2012-01-05,40.409767150878906,40.78239883801818,39.49889250127855,39.61482165753685,6095100
2012-01-06,39.97090530395508,40.55055444302296,39.78872904797651,40.4677456181083,4894300
2012-01-09,40.070281982421875,40.326984660648534,39.84670284180532,40.01231737102141,5273000
2012-01-10,40.302146911621094,40.67477887259576,39.97920026505469,40.54228785967531,6838600
2012-01-11,40.53399658203125,40.64164648537166,39.91294455010687,40.11996189408166,4497700
2012-01-12,41.1136360168457,41.14675638330531,40.53398695955401,40.73272179364456,5693400
2012-01-13,41.20472717285156,41.237850703128196,40.42634316435296,40.683045785746295,5741700
2012-01-17,41.585636138916016,41.776091675416765,41.063951659645866,41.063951659645866,6533900
2012-01-18,41.867183685302734,42.20669196173282,41.36206092208962,41.51111364431098,7301300
2012-01-19,42.19014358520508,42.23154643033064,41.784388121771535,41.991405506233946,6423200
2012-01-20,41.43657684326172,41.469700364039575,40.44289333175554,40.68303411914582,12745800
2012-01-23,40.93976593017578,41.933450228626256,40.77415451279679,41.420047885313714,7326800
2012-01-24,40.76585006713867,41.07223481470048,40.49258884872776,40.65820017681505,5475800
2012-01-25,41.54424285888672,41.817507294078574,40.78242047986871,40.9066321611076,6667400
2012-01-26,41.386905670166016,41.9665548460396,41.17160902938468,41.70985221075496,6221000
2012-01-27,41.27924728393555,41.635317283390684,41.13019457910162,41.13019457910162,5398100
2012-01-30,40.674739837646484,40.956283364763614,40.492566843981436,40.931442310816536,5490100
2012-01-31,41.5194091796875,41.5608120278618,40.7161806579998,40.989445141852876,6896300
2012-02-01,41.916873931884766,42.18185589848334,41.62705089305327,41.7098565730525,6105800
2012-02-02,42.36404037475586,42.58761954457639,41.90032026414645,41.99969088995657,6457200
2012-02-03,43.26662063598633,43.43223512664679,42.877427056759295,42.9353916546654,8171900
2012-02-06,42.90226745605469,43.15896689278486,42.52963567502159,42.960232048789464,5664300
2012-02-07,43.16725158691406,43.56472445429892,42.670408133557835,42.670408133557835,5944800
2012-02-08,42.76149368286133,43.13412546073032,42.579317445051295,42.92710815734014,6073300
2012-02-09,43.31631088256836,43.55644860470218,42.91883795484606,42.93539656285471,7259300
2012-02-10,42.90226745605469,43.22521394667225,42.67040592628221,42.91054675837392,4077400
2012-02-13,43.1175651550293,43.308020701526786,42.93538891106063,43.258338568686945,3631800
2012-02-14,43.02647399902344,43.200367769367666,42.645562932888495,43.076159287193185,4794700
2012-02-15,42.662132263183594,43.40739276492739,42.54620306239014,43.40739276492739,5480500
2012-02-16,43.780033111572266,43.9125241037997,42.64557879319773,42.67870233096319,8042800
2012-02-17,43.77174377441406,44.144375591785234,43.622691047465594,44.144375591785234,5158000
2012-02-21,43.763458251953125,43.879390599454005,43.49847634676093,43.65581152466682,5082700
2012-02-22,43.713775634765625,43.96219577327728,43.64752857978468,43.69721387102039,4829500
2012-02-23,43.614402770996094,43.912508185150735,43.440508999016984,43.713773348269825,4345900
2012-02-24,44.16093063354492,44.235453826839596,43.713772520777574,43.829701699902465,4985300
2012-02-27,44.864784240722656,45.08836327753019,43.572995303223394,43.8296978622616,6781500
2012-02-28,44.516998291015625,44.69089522173244,43.94563168675545,44.35966628200194,7067600
2012-02-29,43.796592712402344,44.583259321800604,43.531610741064824,44.26859204627445,10159700
2012-03-01,44.359676361083984,44.61637900564289,43.82971246416728,43.91251813849777,5398900
