Date,Close,High,Low,Open,Volume
2012-01-03,43.31736755371094,44.294007853439744,43.310022813939966,44.13980193261901,3522500
2012-01-04,43.141151428222656,43.376132794884725,42.693217322648444,43.20724011267129,3934500
2012-01-05,43.56704330444336,43.58907192531596,42.64914675211173,42.854754683450665,4748600
2012-01-06,43.581722259521484,43.860763564234254,43.40548771005906,43.74327293086009,2033400
2012-01-09,43.83139419555664,43.97091626121253,43.574384287029346,43.926856219237315,1930100
2012-01-10,44.13246536254883,44.264642690919956,43.897484067933036,44.22792738886086,2362800
2012-01-11,43.9856071472168,44.09575306088872,43.86077175028414,43.99294908764899,1777700
2012-01-12,43.91217803955078,44.3307387151519,43.765314005733195,44.09575738152315,2389200
2012-01-13,43.59641647338867,43.66250514115826,43.177855844580655,43.522985865288305,2089400
2012-01-17,43.83139419555664,44.286672892373446,43.71390355148732,43.95622958055412,2196200
2012-01-18,43.97826385498047,44.05903920838757,43.60376325423641,43.69188054831767,2287300
2012-01-19,44.279335021972656,44.38948374340277,43.97826502475513,44.04435369737353,2574600
2012-01-20,45.226600646972656,45.24862926862869,44.05903607883559,44.24995733598339,3968100
2012-01-23,44.27199172973633,45.24129036442024,44.18387163480269,45.18988837630808,3535100
2012-01-24,42.59040832519531,43.98561247701733,42.531661589826655,43.94889436681265,6661000
2012-01-25,43.434871673583984,43.47158698025311,42.18653163844528,42.55369030753323,6011900
2012-01-26,43.104427337646484,43.83874465923774,43.07505397249525,43.471585998442116,4054200
2012-01-27,42.627113342285156,43.01630336713997,42.149808838048806,42.84740794433254,3563100
2012-01-30,42.67116928100586,42.825375207494744,42.120431428233346,42.35541268798715,2582700
2012-01-31,42.810699462890625,43.170516184463054,42.612433449109695,42.95022154732811,3221500
2012-02-01,43.522979736328125,43.74327433080522,42.9648971090419,42.99427046862491,3682800
2012-02-02,43.61110305786133,43.63313168000262,43.28065971975129,43.390808432854016,2601500
2012-02-03,44.14714431762695,44.1544890574722,43.66983987199356,43.75061520310625,3329300
2012-02-06,43.56704330444336,43.89748382232436,43.39080593386858,43.39080593386858,1886400
2012-02-07,43.86811447143555,44.059035727059,43.32471846494135,43.32471846494135,2186800
2012-02-08,43.94889450073242,43.978267868506265,43.478931821145146,43.80937520560449,2603500
2012-02-09,43.97826385498047,44.26464716164326,43.65516524255034,43.9856085968529,2041000
2012-02-10,43.603759765625,43.802025762343845,43.30268980050336,43.63313032717005,1859600
2012-02-13,43.31736755371094,44.036997985405186,43.1705035714637,43.83138728978006,2568200
2012-02-14,43.442222595214844,43.46425122353062,42.97960179219126,43.02366185002172,2382300
2012-02-15,43.537662506103516,43.79467237637903,43.34673848715813,43.486260532048405,2868700
2012-02-16,43.6478271484375,43.84609319121584,43.35410185636487,43.6257985218617,2795400
2012-02-17,43.94889450073242,44.05904322928505,43.66985591047656,43.82406188949141,2709900
2012-02-21,43.522979736328125,44.051689004031346,43.310027081147915,44.022315644448334,2559600
2012-02-22,43.2806396484375,43.91949740624723,43.192522399538404,43.56702560945402,2909100
2012-02-23,43.29533386230469,43.691865753192445,43.03097926837952,43.23658995320872,2795100
2012-02-24,43.031002044677734,43.537682884952794,42.89148273567962,43.31004346387278,2163500
2012-02-27,43.031002044677734,43.207239467642715,42.53166594767557,42.854767422911564,2292100
2012-02-28,42.884132385253906,43.192544313473356,42.79601229044984,43.07505365493286,1928900
2012-02-29,42.56837844848633,43.097085045267285,42.21590645023287,42.884135138813086,4448500
2012-03-01,42.89881134033203,43.21456797412506,42.49493742305195,42.58305750773694,2952300
2012-03-02,42.59773635864258,42.6491411359061,42.193862489039944,42.34072647831297,2206100
2012-03-05,42.957557678222656,43.04567496091949,42.186525151930034,42.53165234299178,3226000
2012-03-06,41.84873580932617,42.71522747333021,41.72390043661188,42.619768260240164,3700000
