Date,Close,High,Low,Open,Volume
2019-03-20,35.14058303833008,37.751430147644875,34.9288933141761,37.22220449136948,2350800
2019-03-21,34.561954498291016,35.28170153256905,34.0115608157526,35.274646376645826,1764700
2019-03-22,34.2938117980957,35.246419326352886,33.98333380283788,34.434939138405674,844700
2019-03-25,34.681922912597656,34.85833146720542,33.870442484689605,34.29382193903585,440900
2019-03-26,34.4702262878418,35.10529808365534,33.99745271123218,34.57607248440425,504700
2019-03-27,35.35227584838867,35.83210736730539,34.57607922814281,34.57607922814281,1788600
2019-03-28,35.881492614746094,35.98733880559237,35.221726459383056,35.91677647288182,585400
2019-03-29,36.431888580322266,37.03167647615765,34.703084532858526,34.943000229548765,1769000
2019-04-01,37.75141906738281,38.379432897818944,36.163742564548954,36.904657727515406,19663400
2019-04-02,39.69190979003906,40.4963320644324,38.315923045628395,38.894542670780794,17414200
2019-04-03,40.13646697998047,40.36226966886466,39.16974635817837,40.277594333478184,15066200
2019-04-04,42.13340759277344,42.70497213028574,40.291702330347356,40.36226734893048,13309200
2019-04-05,40.3905029296875,41.61830493446403,39.70603689199085,41.20198064737753,17000800
2019-04-08,40.32699203491211,41.20197685801659,39.706033240212385,39.868328768824014,10764600
2019-04-09,39.70602798461914,40.36226786097619,39.5719584852807,40.08001316662339,9179900
2019-04-10,39.310882568359375,39.80482707099615,38.880445254515635,39.50846198448268,9081900
2019-04-11,38.73225784301758,39.663694700389414,38.68992151699745,39.30382247031511,7346100
2019-04-12,41.138465881347656,41.15963673392968,39.4661138835076,39.4661138835076,9281700
2019-04-15,40.77153396606445,41.5265621734523,40.425774793893325,41.32898550364022,5727300
2019-04-16,41.27959442138672,41.62535631118002,40.81387602789358,41.4277769348208,6681600
2019-04-17,41.152587890625,41.66770055316266,41.06791253710974,41.59713820719677,6420700
2019-04-18,40.764488220214844,41.35722105825909,40.60924783422347,41.18081250755284,5178800
2019-04-22,40.84915542602539,41.21608546134667,40.40460521318495,40.559845568223274,4401700
2019-04-23,40.672752380371094,40.8138797501327,40.221146950558506,40.425781502123805,5687200
2019-04-24,39.50139617919922,40.84915718834163,39.42024976595042,40.56690516638086,5431300
2019-04-25,39.0427360534668,39.501396603497334,38.682861154992196,39.34615624009414,6260500
2019-04-26,38.98627853393555,39.23324935743848,38.774588872107294,39.021559695610236,4009800
2019-04-29,39.162696838378906,39.29324013021458,38.66875237593509,38.84516092025211,5935200
2019-04-30,40.03062438964844,40.36580222080203,39.233257058736605,39.34615841332567,6454100
2019-05-01,39.60724639892578,40.55985144409229,39.43083785783712,40.09413300328944,7644400
2019-05-02,37.186920166015625,39.861274234980925,36.71414388677295,39.19092125551898,13932700
2019-05-03,37.610286712646484,37.64556786964795,36.49538653907769,37.53972439864355,7401700
2019-05-06,37.72320556640625,38.12541686511329,36.48129049688261,36.79882644106737,6089500
2019-05-07,37.36332702636719,37.62793982019163,37.15163732966374,37.299819848178096,7330800
2019-05-08,37.03167724609375,37.67733309364037,36.91172074114479,37.631467846179966,5390700
2019-05-09,37.34920883178711,37.49739132971327,36.37543313210919,36.8764326394482,4579700
2019-05-10,37.447998046875,37.902427076345525,37.038731706030035,37.356264868565866,4758100
2019-05-13,35.952056884765625,37.08107033512423,35.81798468693652,36.89054881066739,4213100
2019-05-14,37.03167724609375,37.39860730111838,35.87443775274402,36.220199646137765,4204500
2019-05-15,37.36332702636719,37.62793982019163,36.460113526369,36.678861071638195,2928700
2019-05-16,37.384498596191406,37.786709864124646,37.208090050895045,37.60324616139997,3689700
2019-05-17,35.84620666503906,37.059898006523646,35.74741833571452,36.93288367116921,4440800
2019-05-20,35.33816146850586,35.66275254933883,35.22525741418398,35.563964193588,5168400
2019-05-21,35.72625732421875,36.12141072056845,35.295820067383005,35.47928375971956,4968400
