Date,Close,High,Low,Open,Volume
2012-01-03,60.731109619140625,61.36934985882228,60.64928506789148,61.12386996226176,6859300
2012-01-04,60.82109832763672,61.042025167022494,60.21558311501744,60.632896303647264,4923000
2012-01-05,60.16648864746094,60.46924624873028,59.52006430495241,60.362868750624635,6797900
2012-01-06,60.53471755981445,60.772006838994336,59.69190674330089,60.33015310045727,4779800
2012-01-09,60.98474884033203,61.26295972036979,60.69835987765431,61.2138600104742,4469600
2012-01-10,61.369319915771484,61.647524502840824,60.96019111633301,61.47569115621387,4622400
2012-01-11,61.156578063964844,61.32841142989994,60.73927113646994,61.18930912073497,3082700
2012-01-12,61.78664779663086,61.93393444931983,61.189316859944626,61.2138635949242,3934500
2012-01-13,61.04203414916992,61.532987608900285,60.682004941534025,61.40206959961776,4641100
2012-01-17,61.56572341918945,62.1876011789666,61.48389887672698,61.614823138916876,3700100
2012-01-18,61.418426513671875,61.73754654608063,61.18113101009409,61.328417659114386,4189500
2012-01-19,61.82755661010742,62.12212991391046,61.45115877587276,61.59026110188767,5397300
2012-01-20,61.79484176635742,62.10578380353503,61.483905971992954,61.925766043656026,4552300
2012-01-23,61.78664779663086,62.49034999916575,61.631176818011525,61.909387714340255,4083700
2012-01-24,61.66390609741211,61.87665486577451,61.042028443712745,61.41842626908539,4942700
2012-01-25,62.04029846191406,62.760362989313975,59.610072098074475,60.526522967974124,14049100
2012-01-26,61.62299346923828,62.48216666401644,61.36933554667841,62.05666910825162,4187400
2012-01-27,61.00110626220703,61.55752167704695,60.87836637427866,61.205670661150975,4754600
2012-01-30,60.6819953918457,60.83746011322705,60.289228940184955,60.542886835184234,5043000
2012-01-31,60.6983528137207,61.5329728710805,60.518335131612986,60.96837933688228,4777200
2012-02-01,61.67208480834961,62.09757606352543,61.336596156367435,61.336596156367435,4296400
2012-02-02,61.549346923828125,61.63935577278435,60.96020036440958,61.532978273393724,3528100
2012-02-03,62.46578598022461,62.79309028865976,62.073025804350785,62.26122156780395,3472400
2012-02-06,61.7457389831543,61.819385438744845,61.500265364414275,61.58208990399428,4162500
2012-02-07,61.532981872558594,61.65572178675188,60.796554873021584,61.40206387548075,4438700
2012-02-08,62.10914611816406,62.265532144393646,61.32722854612522,61.49184078880038,5350000
2012-02-09,62.47129821777344,62.74291405948326,62.03507013963273,62.37252710818233,4491100
2012-02-10,61.68939208984375,62.19146771838591,61.37662623909458,62.10092907851397,3361700
2012-02-13,61.607059478759766,62.15029108459379,61.52475337229947,62.14205859008174,3456500
2012-02-14,62.19144821166992,62.199680707136864,61.64822282238026,62.15029829344348,4652000
2012-02-15,61.90336227416992,62.553591146209776,61.73051757849649,62.43836134909416,4252400
2012-02-16,61.95273971557617,62.11735818366259,61.623515338508284,61.76343632671738,4992800
2012-02-17,62.01860427856445,62.183222792241175,61.74698844066352,62.166757801096395,4927300
2012-02-21,62.3231201171875,62.512423486479285,61.7963536328642,62.28196393453182,3978100
2012-02-22,62.60299301147461,62.800535250411585,61.98568764379516,62.19145609968831,3764800
2012-02-23,62.43014144897461,62.69352479259222,62.15852560974432,62.35606782712321,4187200
2012-02-24,62.60299301147461,63.080377336239906,62.24907101615619,62.34784213562468,3347000
2012-02-27,61.90336227416992,62.37251395658438,61.738750072448454,62.29844034967561,5379400
2012-02-28,61.86222457885742,62.06799301141687,61.57414374963083,61.878683290458326,3667400
2012-02-29,61.68939208984375,62.32316256894731,61.524779806198104,61.96100800945956,4631800
2012-03-01,61.796356201171875,62.24904283143934,61.61527903724405,61.697585126424315,3343100
2012-03-02,61.64821243286133,61.960978132799546,61.42597904958562,61.78813343444792,2806600
2012-03-05,61.014434814453125,61.714052296125836,60.849822630266786,61.68935481690081,4156800
2012-03-06,59.72222900390625,60.281919402402195,59.50823435121246,60.281919402402195,5455700
2012-03-07,60.51237487792969,60.66052839319465,59.68107497296608,59.73868988003835,4279000
2012-03-08,61.0473518371582,61.48357972918676,60.767509898706535,61.129657920258595,3881200
2012-03-09,60.32306671142578,61.16259904566661,60.22429561581663,61.02267803655204,5535900
2012-03-12,60.57823181152344,60.93215380481156,60.24900102807205,60.24900102807205,2833500
2012-03-13,61.16260528564453,61.19552898753988,60.39714648535128,60.80868333971208,4532700
2012-03-14,61.91982650756836,62.04328251757864,61.162594062038906,61.17082655589056,5297100
2012-03-15,62.08444595336914,62.249058172297225,61.63175293198647,62.14206085794933,4850700
2012-03-16,61.89512634277344,62.397201693559225,61.730514150193976,62.35605178519067,7079200
2012-03-19,62.05976104736328,62.29845318472307,61.73053029653756,61.73053029653756,2683800
2012-03-20,61.84577178955078,62.11738768121066,61.33546371548272,61.8046155830973,4384000
2012-03-21,61.738746643066406,62.09266850870606,61.565901956993926,61.771670337492495,3644100
2012-03-22,60.84159851074219,61.45067749107347,60.388911802150915,61.417753793794496,4921400
2012-03-23,60.88276290893555,61.187296160597654,60.701685689269425,60.94861031236942,2518400
2012-03-26,61.87868118286133,61.919837379793115,61.294299607843136,61.33544952522092,3715800
2012-03-27,61.57413864135742,61.936293062074576,61.56591242601654,61.821063251765246,3510700
2012-03-28,61.17906188964844,61.969211788157125,60.825139992233304,61.72228719756864,3412200
2012-03-29,60.97329330444336,61.030908204797605,60.043216125013586,60.7181362204004,3587600
2012-03-30,61.211978912353516,61.26959380660129,60.726362278362956,61.170822725225456,3203800
2012-04-02,61.870452880859375,62.117377520077525,60.58645982785563,60.90745809110657,4104600
2012-04-03,61.44246292114258,61.82107613097182,61.03092600442971,61.73053750693059,3485900
2012-04-04,60.63581848144531,61.07204639749785,60.487665011884836,60.88274302389677,2490500
2012-04-05,60.569976806640625,60.81690137235821,60.331291013880204,60.43005581652519,2640200
