Date,Close,High,Low,Open,Volume
2012-01-03,45.88167953491211,46.40374730354472,45.81023820730618,46.03005806259229,4042600
2012-01-04,46.260868072509766,46.30483505551068,45.672854805215465,45.6838465509657,3596850
2012-01-05,46.052040100097656,46.0905112103516,45.447539212164486,45.903666575423,3727214
2012-01-06,45.815738677978516,46.2938445293309,45.78825931287902,46.04104941386362,3395683
2012-01-09,46.090518951416016,46.19493052496217,45.755295721028276,45.93114863970515,3344734
2012-01-10,46.326820373535156,46.81591803026675,46.18393768664802,46.486190681482334,4112326
2012-01-11,46.03554916381836,46.101494612121215,45.65635907521567,45.74428801111337,5340499
2012-01-12,46.31581497192383,46.51365633735271,46.03005469687706,46.36527782052195,4365280
2012-01-13,45.94212341308594,46.22788868802705,45.650862266358914,46.024556475393034,3699108
2012-01-17,46.28834915161133,46.90933767916049,46.233395435307,46.62906821007742,3223100
2012-01-18,46.74997329711914,46.77745266598552,46.17295168127547,46.23889715207142,4450436
2012-01-19,47.151123046875,47.38743048071004,46.66752145055701,46.766442124239,4082785
2012-01-20,47.06871032714844,47.09618969684594,46.68952511222412,46.958802877325496,4213030
2012-01-23,47.04673767089844,47.2940319708602,46.88187146126783,47.09619552799396,4179781
2012-01-24,47.22258758544922,47.22808345971656,46.50817909001655,46.8543940964401,4659138
2012-01-25,47.52483367919922,47.62374937261375,46.711504580088274,46.87636574060685,5276752
2012-01-26,48.12934112548828,48.35465692453648,47.81060549388343,48.09087502052091,5859084
2012-01-27,48.06340026855469,48.25024496610822,47.629256251357354,47.89303818072334,4481651
2012-01-30,47.99744415283203,48.13483096181375,47.49185889056537,47.53582587870873,3765486
2012-01-31,47.6512336730957,48.29420580478698,47.145648363301255,48.29420580478698,4248312
2012-02-01,48.002933502197266,48.349148414355916,47.93698804342811,48.09635832482125,3594578
2012-02-02,48.046897888183594,48.233747542836106,47.84356562887103,47.947982202292465,2736448
2012-02-03,48.211761474609375,48.51950527641738,48.06887881197201,48.40410197754968,3821818
2012-02-06,48.118350982666016,48.32717916606039,47.89303517609957,47.89303517609957,2618403
2012-02-07,48.2996940612793,48.48104283236776,47.64023441149041,47.9864493486468,3539084
2012-02-08,48.34364318847656,48.51949603967767,48.184272937917,48.42607624961018,3017269
2012-02-09,48.37112808227539,48.45905201069661,48.06337928935494,48.10734125356555,3625794
2012-02-10,47.88753128051758,48.118337884161896,47.67320728107459,47.920501503402804,3690497
2012-02-13,48.37662124633789,48.409596481929384,47.898515431637286,48.12383116473228,3026598
2012-02-14,48.354652404785156,48.36014827847875,47.93150021727768,48.14032837418461,3408959
2012-02-15,48.13887405395508,48.53168484465098,47.99502685346557,48.36570575229139,4361812
2012-02-16,48.49296188354492,48.55382459603962,48.111216976990136,48.1278158985796,3048365
2012-02-17,48.44316864013672,48.7695888461047,48.398909898960376,48.68107136375201,3390182
2012-02-21,48.46530532836914,48.714268975652104,48.354650891983475,48.54276191933886,2878413
2012-02-22,48.55380630493164,48.736379228635734,48.382294276453194,48.49294361536502,3169400
2012-02-23,48.63127136230469,48.78618451860706,48.282719284791014,48.62021046399737,4223435
2012-02-24,48.79725646972656,48.94110369708862,48.620216446691536,48.70873393404208,3019661
2012-02-27,48.72532272338867,48.86363694798649,48.18866474354901,48.360171756917204,3603428
2012-02-28,48.55936050415039,48.79725820130598,48.2606000908224,48.5925533010012,2987249
2012-02-29,48.46530532836914,48.86364918335555,48.27166637511192,48.76406069544187,3920129
2012-03-01,48.40443801879883,48.80831476757612,48.22739297517967,48.5316863042127,3020139
2012-03-02,48.4210319519043,48.4486917663924,48.155464413823154,48.39336708908357,3373318
2012-03-05,48.16653823852539,48.38230905882721,47.790326332614626,48.35464419148078,3231472
2012-03-06,46.99916458129883,47.502629806421794,46.93277395093462,47.42517322960801,4243288
2012-03-07,47.2868766784668,47.39752608767314,46.960456377806466,47.15962834337896,3768357
2012-03-08,47.97291564941406,48.09463101052197,47.569038738615426,47.61329749310871,3113427
2012-03-09,48.022701263427734,48.282730878588694,47.93971674036305,48.02823423807666,2342127
2012-03-12,48.432090759277344,48.54827812977932,48.111203606063484,48.18866017028733,2450963
2012-03-13,49.1015510559082,49.11261195584901,48.41551274620654,48.55382700297436,3716092
2012-03-14,49.16792678833008,49.37816459680139,49.018546628583024,49.018546628583024,3541236
2012-03-15,49.79310989379883,49.79310989379883,49.14026454376853,49.239853005015895,3889631
2012-03-16,49.54966354370117,49.793099147359996,49.444547180718565,49.726708536967905,5988492
