Date,Close,High,Low,Open,Volume
2012-01-03,23.741966247558594,23.9031370603964,23.43821620238439,23.481609774042575,18100427
2012-01-04,23.766759872436523,23.766759872436523,23.49400737046678,23.710970263819924,14374682
2012-01-05,24.01472282409668,24.175896142425486,23.580796946950166,23.642787066033083,21995005
2012-01-06,23.84734344482422,24.020912745875766,23.822546414264785,24.020912745875766,17530630
2012-01-09,23.797754287719727,23.847345875677536,23.48780624342932,23.76675923546905,14574431
2012-01-10,23.87834358215332,24.05191292019077,23.80395495283966,24.0209178644948,11911778
2012-01-11,23.810148239135742,23.878336349726954,23.7047645860454,23.81634625711098,12519198
2012-01-12,23.934133529663086,23.977527103886672,23.81635380330386,23.94033402781885,10407898
2012-01-13,23.75436782836914,23.8659495542236,23.568399937423127,23.83495449269641,10141915
2012-01-17,24.064313888549805,24.107707466586206,23.785360837097308,23.884544034137445,17349326
2012-01-18,24.09531021118164,24.14490181230275,23.952733428627067,23.958933927652854,15416709
2012-01-19,24.33707046508789,24.442454178252294,24.00852823901248,24.113909473959563,17341046
2012-01-20,24.299863815307617,24.423844002008295,24.126294527785788,24.37425242297121,16069927
2012-01-23,24.033313751220703,24.23787812255817,23.977524144005862,24.151093463040734,14147895
2012-01-24,24.039512634277344,24.306067092319978,23.958925999345535,24.157292338188075,13775646
2012-01-25,23.977523803710938,24.04571192652235,23.71716735063729,23.909335680899527,15170010
2012-01-26,24.039512634277344,24.14489382245636,23.89073788014544,24.076705703256266,12983462
2012-01-27,23.87834358215332,24.05191292019077,23.692375726194154,24.008521824789735,12702389
2012-01-30,24.107709884643555,24.1139079057489,23.72337557711766,23.79156124392791,13324586
2012-01-31,23.72336769104004,24.169689495905377,23.673776104030964,24.15729345781536,17268525
2012-02-01,23.9465274810791,24.182086888875627,23.754359161014655,23.89693589637372,15276801
2012-02-02,23.828750610351562,24.157295207864788,23.555995622934045,24.138698671166217,21778174
2012-02-03,23.785354614257812,23.92173085495436,23.605584806877697,23.86594125054657,15730690
2012-02-06,23.8039608001709,23.8039608001709,23.636589440871994,23.686181046524162,11561850
2012-02-07,23.9465274810791,24.03951263173278,23.710968073282576,23.72336658901298,13044875
2012-02-08,23.81635284423828,23.927934546165126,23.692375102932463,23.896939491284524,11877194
2012-02-09,23.64898109436035,23.87834251367402,23.64278307478516,23.79775586811382,10058390
2012-02-10,23.500202178955078,23.562192276648087,23.419615547597385,23.51879871261976,11026113
2012-02-13,23.624183654785156,23.70476781229445,23.543597019059625,23.61798315775012,12179437
2012-02-14,23.686168670654297,23.704765203280136,23.524995416942424,23.624181054640164,11704378
2012-02-15,23.568391799926758,23.729565072932736,23.487805163423765,23.71716655695929,12769670
2012-02-16,23.64278221130371,23.648980230652537,23.432017336629713,23.60558666056139,10933574
2012-02-17,23.903139114379883,24.10150549634874,23.754364327903243,23.94033466966161,18826586
2012-02-21,23.63658332824707,23.946531402972177,23.6055882729529,23.84734821731747,11373106
2012-02-22,23.692373275756836,23.698571294968325,23.49400692239244,23.59319009907464,10304984
2012-02-23,23.87214469909668,23.878345197585347,23.617988694698727,23.617988694698727,10823954
2012-02-24,23.679983139038086,23.86595104157381,23.642790054174398,23.859753020168952,8896996
2012-02-27,23.64898109436035,23.717169222553625,23.450614729355724,23.518802857548998,17304052
2012-02-28,23.791553497314453,23.859744098355915,23.555994076970183,23.648979232576984,9916071
2012-02-29,23.6613826751709,23.85974906585806,23.63038761684892,23.847350546885895,15971520
2012-03-01,23.425817489624023,23.655178906930562,23.345233322985553,23.64898088740961,18920068
2012-03-02,23.512596130371094,23.61177927614214,23.283234795998595,23.320427856108832,13676819
2012-03-05,23.83495330810547,23.87834688773031,23.549802225731234,23.562200745369328,19558929
2012-03-06,23.2088565826416,23.791557205228926,23.12207191081301,23.543601708066294,19487874
2012-03-07,23.128273010253906,23.20265916569286,22.880315028429397,23.140669050682533,17679760
2012-03-08,23.184057235717773,23.43821317865633,23.153062185420055,23.32043347445474,42886256
2012-03-09,23.30804443359375,23.494012312988268,23.221257275421603,23.23365579490576,46658008
2012-03-12,23.61799430847168,23.624194808434147,23.3390412002482,23.382434787115823,11395323
2012-03-13,23.99407386779785,24.006610587590377,23.630526534697744,23.73708238833309,15722725
2012-03-14,23.956466674804688,24.069289637585,23.874981753347463,24.063022530488485,12322384
2012-03-15,23.856172561645508,23.975265110582324,23.787221869886356,23.912584030350335,12833808
2012-03-16,23.837360382080078,24.02540105101469,23.799750243621908,23.92511236013769,19446164
2012-03-19,23.749616622924805,23.84363825276949,23.718276079643243,23.780957166206367,10215275
2012-03-20,23.668134689331055,23.76842343811365,23.580382660606407,23.599186487773082,14515848
2012-03-21,23.630517959594727,23.743343385104183,23.586643215002944,23.743343385104183,12048856
2012-03-22,23.567848205566406,23.77469280812673,23.52397093873218,23.530238045776862,13615092
2012-03-23,23.8248291015625,23.849900027078647,23.5741073172029,23.63051877899395,11283292
2012-03-26,24.23225975036621,24.25733319071252,23.912589673914262,23.981537876105808,12576734
2012-03-27,24.32000732421875,24.445369491301566,24.24479202864112,24.288666782448047,13298596
2012-03-28,24.012876510620117,24.401494758304136,23.962732139762814,24.21345399404933,17066470
2012-03-29,23.8248291015625,24.00660270845317,23.680663135865867,23.925117815306344,18432434
2012-03-30,24.06928825378418,24.08182497309695,23.849906942092325,23.90632092607961,14794302
2012-04-02,24.13823890686035,24.169579455410414,23.95019812140059,24.006612111126948,11990063
2012-04-03,24.269859313964844,24.269859313964844,24.106892029405973,24.163303492617924,11473609
2012-04-04,24.382688522338867,24.414029064256844,24.13196669283512,24.19464777667108,15940918
2012-04-05,24.37014389038086,24.388950214096496,24.188370309790248,24.294928618875375,14547078
2012-04-09,24.276134490966797,24.43283470637725,24.16957613934825,24.182112858216364,12287066
2012-04-10,24.100631713867188,24.37642704290091,24.100631713867188,24.26360156712163,14655337
2012-04-11,24.119428634643555,24.25732751258798,24.069284271529206,24.200913537934372,11224709
2012-04-12,23.987802505493164,24.263595256961636,23.937658141058897,24.263595256961636,13421107
2012-04-13,23.680665969848633,23.881243421340415,23.67439886417949,23.874976315671272,21859289
2012-04-16,23.787216186523438,23.856166861808543,23.74334144551577,23.74334144551577,14607129
2012-04-17,24.13823890686035,24.157045240662878,23.812301712452808,23.88751953014108,11738019
2012-04-18,24.06928825378418,24.19465043523116,24.056751534471413,24.09436169240972,8033339
2012-04-19,24.044214248657227,24.20718406137806,23.918852083228877,24.16330680231013,11256358
2012-04-20,24.276134490966797,24.370153617876962,24.006608817423878,24.012875923937802,15591306
2012-04-23,23.987802505493164,24.16957363395738,23.943925246923175,24.1633065280931,11183522
2012-04-24,23.987802505493164,24.08808872852169,23.925121423490324,24.031677258223144,13084699
2012-04-25,24.088090896606445,24.125701052697313,23.90005013951305,24.00660848967682,13457054
2012-04-26,24.113157272338867,24.16956873119443,24.00033184878824,24.119424376931875,10683731
2012-04-27,24.10689353942871,24.40775970708435,24.031675744594875,24.320005195471566,16259196
2012-04-30,24.59580421447754,24.73370060271376,24.188379650361107,24.21972019420393,20759413
